,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
106,22.0,3.0,14.0,6.0,15.0,6.0,14.0,3.0,68.0,2.0,2.0,26.0,1.0,20.0,9.0,43.0,8.0,57.0,11.0,6.0,3.0,15.0,10.0,8.0,25.0,13.0,31.0,95.0,3.0,21.0,5.0,11.0,1.0,6.0,6.0,29.0,42.0,8.0,10.0,23.0,2.0,20.0,11.0,2.0,4.0,9.0,62.0,18.0,30.0,11.0,20.0,1.0,8.0,2.0,12.0,15.0,3.0,52.0,70.0,8.0,16.0,8.0,8.0,32.0,7.0,3.0,9.0,24.0,35.0,14.0,4.0,2.0,9.0,9.0,18.0,5.0,1.0,9.0,82.0,2.0,25.0,8.0,35.0,2.0,32.0,22.0,6.0,26.0,37.0,9.0,5.0,40.0,5.0,23.0,30.0,30.0,22.0,15.0,20.0,5.0,18.0,10.0,45.0,39.0,4.0,6.0,1.0,11.0,17.0,15.0,36.0,21.0,14.0,12.0,7.0,32.0,16.0,2.0,4.0,93.0,30.0,17.0,1.0,18.0,11.0,2.0,40.0,6.0,16.0,4.0,89.0,7.0,32.0,28.0,2.0,9.0,8.0,13.0,14.0,6.0,16.0,19.0,7.0,9.0,4.0,19.0,35.0,9.0,2.0,19.0,18.0,8.0,13.0,26.0,9.0,1.0,2.0,2.0,15.0,2.0,18.0,15.0,15.0,16.0,5.0,5.0,31.0,19.0,7.0,16.0,50.0,15.0,17.0,1.0,43.0,5.0,7.0,8.0,8.0,23.0,16.0,20.0,8.0,28.0,29.0,15.0,1.0,3.0,23.0,3.0,59.0,8.0,21.0,69.0,7.0,23.0,5.0,6.0,13.0,10.0
107,19.0,19.0,3.0,24.0,21.0,21.0,10.0,32.0,10.0,16.0,9.0,8.0,30.0,45.0,44.0,17.0,6.0,18.0,77.0,26.0,13.0,17.0,17.0,19.0,30.0,5.0,4.0,9.0,5.0,30.0,46.0,51.0,3.0,3.0,33.0,2.0,41.0,30.0,19.0,7.0,7.0,18.0,27.0,29.0,1.0,9.0,24.0,11.0,7.0,3.0,5.0,45.0,32.0,36.0,37.0,14.0,10.0,7.0,6.0,8.0,8.0,4.0,35.0,1.0,38.0,5.0,31.0,51.0,22.0,13.0,10.0,1.0,2.0,30.0,18.0,26.0,8.0,3.0,17.0,33.0,13.0,27.0,8.0,8.0,3.0,2.0,19.0,3.0,14.0,17.0,12.0,16.0,8.0,17.0,2.0,17.0,77.0,49.0,1.0,6.0,6.0,7.0,2.0,25.0,56.0,22.0,52.0,3.0,5.0,24.0,14.0,23.0,2.0,32.0,6.0,1.0,12.0,7.0,22.0,27.0,6.0,11.0,13.0,2.0,16.0,16.0,44.0,22.0,13.0,7.0,1.0,3.0,23.0,54.0,27.0,6.0,3.0,48.0,1.0,26.0,9.0,26.0,22.0,11.0,44.0,35.0,19.0,9.0,18.0,11.0,50.0,9.0,32.0,44.0,12.0,5.0,47.0,19.0,6.0,20.0,7.0,29.0,4.0,8.0,7.0,26.0,23.0,12.0,11.0,10.0,52.0,61.0,6.0,31.0,52.0,7.0,3.0,1.0,18.0,8.0,1.0,28.0,10.0,57.0,19.0,2.0,15.0,53.0,11.0,8.0,5.0,3.0,8.0,8.0,31.0,32.0,11.0,8.0,37.0,18.0
108,6.0,18.0,8.0,7.0,15.0,37.0,6.0,20.0,5.0,26.0,13.0,10.0,32.0,31.0,18.0,31.0,25.0,18.0,12.0,9.0,56.0,90.0,30.0,2.0,1.0,10.0,8.0,1.0,36.0,10.0,14.0,19.0,39.0,38.0,8.0,10.0,9.0,52.0,14.0,2.0,29.0,15.0,18.0,3.0,16.0,2.0,15.0,8.0,1.0,16.0,9.0,6.0,5.0,10.0,3.0,32.0,66.0,16.0,4.0,1.0,41.0,2.0,1.0,13.0,19.0,18.0,22.0,14.0,6.0,21.0,4.0,12.0,13.0,17.0,7.0,5.0,8.0,19.0,3.0,18.0,21.0,20.0,3.0,2.0,16.0,20.0,7.0,78.0,4.0,3.0,29.0,6.0,12.0,8.0,29.0,17.0,31.0,1.0,69.0,9.0,22.0,27.0,10.0,21.0,8.0,15.0,17.0,9.0,20.0,8.0,3.0,13.0,5.0,8.0,5.0,6.0,19.0,11.0,27.0,14.0,9.0,11.0,19.0,1.0,13.0,19.0,1.0,9.0,2.0,7.0,22.0,11.0,12.0,17.0,22.0,18.0,28.0,47.0,14.0,3.0,10.0,2.0,54.0,20.0,11.0,21.0,40.0,12.0,9.0,11.0,16.0,14.0,42.0,18.0,9.0,2.0,7.0,6.0,35.0,18.0,3.0,12.0,1.0,1.0,12.0,7.0,4.0,6.0,12.0,24.0,5.0,3.0,28.0,46.0,21.0,36.0,19.0,5.0,11.0,2.0,12.0,64.0,8.0,8.0,2.0,38.0,38.0,27.0,11.0,40.0,9.0,5.0,19.0,14.0,6.0,7.0,59.0,22.0,40.0,36.0
109,6.0,2.0,4.0,2.0,21.0,22.0,22.0,22.0,8.0,6.0,18.0,2.0,7.0,10.0,79.0,1.0,12.0,16.0,15.0,2.0,2.0,30.0,42.0,16.0,7.0,15.0,5.0,9.0,4.0,65.0,1.0,4.0,8.0,14.0,3.0,9.0,23.0,15.0,22.0,19.0,9.0,5.0,3.0,16.0,5.0,29.0,5.0,1.0,36.0,55.0,4.0,9.0,46.0,29.0,3.0,2.0,16.0,2.0,7.0,32.0,30.0,1.0,2.0,12.0,1.0,1.0,16.0,11.0,23.0,6.0,2.0,2.0,20.0,16.0,3.0,13.0,2.0,11.0,20.0,5.0,7.0,3.0,72.0,5.0,20.0,9.0,26.0,27.0,17.0,16.0,7.0,1.0,10.0,10.0,95.0,4.0,17.0,32.0,4.0,26.0,29.0,16.0,19.0,21.0,9.0,4.0,9.0,4.0,3.0,5.0,7.0,27.0,53.0,3.0,12.0,12.0,36.0,28.0,1.0,11.0,39.0,8.0,4.0,11.0,6.0,1.0,6.0,1.0,35.0,24.0,22.0,14.0,27.0,4.0,17.0,1.0,12.0,8.0,45.0,39.0,11.0,4.0,30.0,22.0,10.0,13.0,9.0,6.0,2.0,19.0,16.0,18.0,13.0,13.0,11.0,6.0,10.0,33.0,8.0,5.0,27.0,1.0,1.0,20.0,49.0,2.0,15.0,9.0,25.0,21.0,15.0,7.0,13.0,36.0,1.0,8.0,10.0,4.0,8.0,2.0,7.0,9.0,16.0,2.0,16.0,18.0,19.0,10.0,19.0,9.0,4.0,8.0,13.0,13.0,41.0,114.0,15.0,7.0,5.0,11.0
110,26.0,1.0,20.0,2.0,6.0,9.0,11.0,10.0,34.0,19.0,9.0,39.0,1.0,25.0,8.0,6.0,2.0,31.0,6.0,4.0,5.0,38.0,17.0,8.0,2.0,14.0,3.0,10.0,15.0,3.0,11.0,29.0,3.0,25.0,61.0,1.0,9.0,4.0,8.0,2.0,12.0,7.0,9.0,8.0,7.0,29.0,3.0,7.0,35.0,12.0,4.0,17.0,37.0,16.0,11.0,36.0,19.0,27.0,13.0,30.0,19.0,19.0,40.0,21.0,4.0,15.0,7.0,7.0,12.0,2.0,8.0,5.0,7.0,18.0,8.0,14.0,15.0,9.0,14.0,3.0,22.0,4.0,8.0,9.0,11.0,28.0,16.0,9.0,2.0,6.0,9.0,16.0,16.0,2.0,10.0,5.0,14.0,7.0,5.0,24.0,25.0,13.0,2.0,19.0,22.0,4.0,38.0,18.0,5.0,59.0,10.0,16.0,19.0,42.0,11.0,9.0,25.0,2.0,22.0,8.0,10.0,4.0,9.0,20.0,8.0,20.0,11.0,5.0,14.0,4.0,19.0,22.0,57.0,11.0,8.0,7.0,17.0,13.0,1.0,2.0,9.0,15.0,23.0,20.0,1.0,7.0,11.0,5.0,7.0,17.0,23.0,8.0,36.0,2.0,6.0,21.0,30.0,11.0,1.0,10.0,43.0,1.0,5.0,24.0,23.0,10.0,15.0,19.0,9.0,11.0,19.0,46.0,8.0,21.0,45.0,7.0,17.0,5.0,20.0,2.0,36.0,72.0,10.0,5.0,24.0,16.0,17.0,6.0,16.0,21.0,35.0,8.0,14.0,9.0,19.0,3.0,3.0,5.0,12.0,17.0
111,6.0,4.0,14.0,10.0,41.0,6.0,6.0,2.0,4.0,7.0,14.0,16.0,13.0,1.0,25.0,3.0,22.0,13.0,16.0,15.0,3.0,38.0,3.0,27.0,43.0,4.0,9.0,14.0,5.0,7.0,14.0,1.0,43.0,8.0,7.0,4.0,27.0,20.0,1.0,13.0,3.0,11.0,32.0,12.0,23.0,10.0,3.0,6.0,6.0,11.0,30.0,46.0,6.0,20.0,21.0,23.0,1.0,13.0,19.0,7.0,13.0,2.0,10.0,12.0,5.0,21.0,32.0,10.0,10.0,51.0,10.0,6.0,9.0,15.0,11.0,3.0,7.0,1.0,4.0,45.0,6.0,8.0,2.0,2.0,17.0,27.0,19.0,6.0,2.0,12.0,35.0,8.0,8.0,19.0,14.0,11.0,15.0,5.0,17.0,11.0,7.0,2.0,29.0,28.0,2.0,23.0,7.0,5.0,14.0,26.0,117.0,7.0,2.0,10.0,35.0,24.0,14.0,21.0,34.0,8.0,12.0,1.0,18.0,26.0,16.0,18.0,21.0,3.0,9.0,42.0,4.0,8.0,16.0,42.0,26.0,30.0,19.0,16.0,48.0,15.0,24.0,6.0,15.0,46.0,21.0,9.0,3.0,5.0,15.0,12.0,4.0,27.0,11.0,13.0,27.0,12.0,13.0,5.0,10.0,71.0,24.0,3.0,10.0,32.0,5.0,17.0,8.0,3.0,9.0,30.0,7.0,5.0,15.0,14.0,11.0,69.0,7.0,39.0,5.0,21.0,5.0,4.0,16.0,40.0,16.0,4.0,34.0,13.0,5.0,12.0,8.0,9.0,1.0,19.0,16.0,32.0,5.0,29.0,16.0,1.0
112,16.0,18.0,3.0,8.0,8.0,17.0,4.0,3.0,45.0,13.0,9.0,3.0,18.0,21.0,3.0,16.0,13.0,20.0,6.0,17.0,1.0,14.0,6.0,27.0,19.0,2.0,1.0,25.0,3.0,5.0,7.0,23.0,12.0,22.0,2.0,5.0,17.0,26.0,23.0,3.0,14.0,17.0,4.0,11.0,12.0,4.0,2.0,28.0,4.0,8.0,39.0,46.0,8.0,8.0,8.0,30.0,23.0,19.0,16.0,4.0,32.0,9.0,7.0,33.0,35.0,5.0,10.0,32.0,9.0,4.0,5.0,61.0,13.0,1.0,30.0,13.0,6.0,7.0,32.0,41.0,3.0,3.0,34.0,4.0,3.0,14.0,5.0,13.0,46.0,18.0,14.0,36.0,3.0,57.0,26.0,12.0,1.0,31.0,41.0,14.0,35.0,17.0,80.0,22.0,2.0,39.0,33.0,6.0,6.0,6.0,5.0,19.0,12.0,12.0,16.0,4.0,10.0,28.0,6.0,30.0,12.0,4.0,8.0,27.0,4.0,16.0,8.0,48.0,9.0,7.0,92.0,5.0,25.0,31.0,6.0,6.0,11.0,4.0,25.0,23.0,7.0,11.0,5.0,22.0,10.0,17.0,17.0,26.0,14.0,21.0,12.0,17.0,43.0,5.0,2.0,15.0,12.0,2.0,11.0,2.0,17.0,11.0,6.0,28.0,16.0,5.0,8.0,14.0,3.0,8.0,49.0,10.0,2.0,38.0,10.0,4.0,51.0,1.0,12.0,16.0,1.0,8.0,1.0,12.0,13.0,23.0,1.0,7.0,10.0,10.0,4.0,20.0,23.0,49.0,53.0,22.0,11.0,2.0,12.0,10.0
113,7.0,6.0,4.0,1.0,3.0,9.0,2.0,11.0,12.0,7.0,5.0,2.0,2.0,7.0,12.0,7.0,3.0,13.0,7.0,4.0,2.0,4.0,11.0,39.0,6.0,14.0,29.0,24.0,13.0,22.0,8.0,19.0,15.0,11.0,7.0,17.0,6.0,10.0,14.0,47.0,28.0,8.0,3.0,55.0,3.0,34.0,13.0,55.0,12.0,59.0,10.0,12.0,44.0,30.0,11.0,25.0,1.0,4.0,5.0,2.0,17.0,39.0,5.0,6.0,14.0,6.0,16.0,9.0,43.0,3.0,41.0,5.0,14.0,41.0,17.0,10.0,10.0,24.0,16.0,20.0,4.0,40.0,13.0,29.0,3.0,30.0,12.0,4.0,44.0,3.0,11.0,13.0,25.0,27.0,4.0,14.0,4.0,38.0,12.0,38.0,2.0,6.0,38.0,28.0,37.0,74.0,12.0,1.0,22.0,8.0,15.0,50.0,2.0,11.0,32.0,5.0,6.0,90.0,6.0,6.0,11.0,2.0,10.0,13.0,10.0,30.0,3.0,27.0,3.0,3.0,5.0,21.0,66.0,4.0,20.0,2.0,9.0,40.0,13.0,17.0,69.0,31.0,2.0,31.0,3.0,20.0,14.0,27.0,9.0,16.0,2.0,22.0,42.0,80.0,5.0,15.0,37.0,5.0,2.0,18.0,1.0,43.0,23.0,12.0,28.0,18.0,5.0,13.0,22.0,44.0,4.0,18.0,15.0,1.0,20.0,2.0,34.0,25.0,13.0,8.0,11.0,7.0,19.0,23.0,57.0,8.0,35.0,6.0,1.0,32.0,12.0,24.0,18.0,15.0,3.0,5.0,14.0,14.0,46.0,5.0
114,20.0,30.0,11.0,2.0,14.0,1.0,21.0,3.0,23.0,5.0,10.0,9.0,6.0,9.0,23.0,15.0,5.0,11.0,61.0,7.0,23.0,9.0,8.0,3.0,4.0,9.0,15.0,11.0,9.0,25.0,7.0,16.0,2.0,34.0,6.0,4.0,6.0,12.0,18.0,4.0,2.0,22.0,18.0,7.0,11.0,56.0,25.0,15.0,13.0,16.0,5.0,12.0,4.0,36.0,86.0,4.0,8.0,7.0,6.0,13.0,13.0,25.0,11.0,32.0,11.0,43.0,36.0,9.0,20.0,44.0,6.0,3.0,16.0,33.0,46.0,10.0,2.0,56.0,36.0,8.0,6.0,19.0,11.0,11.0,1.0,7.0,9.0,10.0,52.0,7.0,10.0,20.0,24.0,21.0,10.0,5.0,7.0,23.0,55.0,9.0,55.0,54.0,36.0,63.0,10.0,43.0,13.0,5.0,28.0,41.0,14.0,6.0,20.0,26.0,30.0,34.0,11.0,1.0,42.0,7.0,4.0,16.0,27.0,8.0,23.0,3.0,9.0,9.0,5.0,4.0,3.0,30.0,16.0,33.0,7.0,30.0,19.0,10.0,27.0,20.0,61.0,4.0,9.0,14.0,4.0,19.0,39.0,12.0,9.0,18.0,14.0,23.0,3.0,17.0,9.0,6.0,10.0,59.0,11.0,5.0,72.0,12.0,1.0,2.0,8.0,6.0,22.0,6.0,11.0,4.0,46.0,2.0,10.0,23.0,16.0,14.0,8.0,21.0,14.0,19.0,20.0,3.0,12.0,14.0,15.0,19.0,21.0,19.0,15.0,15.0,2.0,22.0,6.0,7.0,20.0,20.0,23.0,5.0,14.0,9.0
115,34.0,17.0,12.0,8.0,2.0,20.0,1.0,20.0,56.0,28.0,5.0,65.0,2.0,36.0,16.0,13.0,14.0,4.0,66.0,5.0,2.0,8.0,15.0,28.0,7.0,24.0,21.0,24.0,7.0,11.0,6.0,3.0,6.0,9.0,24.0,8.0,4.0,26.0,4.0,15.0,20.0,13.0,3.0,3.0,14.0,7.0,16.0,10.0,8.0,3.0,13.0,5.0,26.0,12.0,24.0,33.0,3.0,77.0,63.0,19.0,14.0,5.0,5.0,4.0,14.0,7.0,4.0,11.0,2.0,15.0,10.0,3.0,29.0,21.0,6.0,28.0,17.0,39.0,26.0,49.0,5.0,9.0,12.0,6.0,8.0,21.0,27.0,21.0,10.0,28.0,7.0,58.0,5.0,8.0,3.0,13.0,31.0,65.0,2.0,38.0,8.0,12.0,12.0,13.0,10.0,11.0,56.0,1.0,4.0,20.0,27.0,9.0,10.0,2.0,31.0,4.0,4.0,15.0,8.0,85.0,16.0,14.0,78.0,17.0,2.0,36.0,10.0,5.0,8.0,2.0,10.0,27.0,8.0,22.0,38.0,6.0,2.0,41.0,15.0,2.0,31.0,11.0,15.0,31.0,82.0,20.0,21.0,4.0,4.0,24.0,31.0,15.0,34.0,3.0,10.0,14.0,34.0,1.0,79.0,1.0,12.0,18.0,8.0,2.0,41.0,9.0,24.0,6.0,22.0,8.0,20.0,25.0,7.0,13.0,15.0,14.0,8.0,14.0,36.0,6.0,7.0,32.0,6.0,6.0,10.0,3.0,15.0,7.0,4.0,11.0,22.0,5.0,27.0,6.0,14.0,3.0,34.0,32.0,4.0,13.0
116,38.0,14.0,11.0,21.0,27.0,13.0,22.0,10.0,20.0,15.0,3.0,34.0,36.0,5.0,22.0,25.0,22.0,5.0,22.0,55.0,5.0,23.0,13.0,12.0,23.0,7.0,9.0,6.0,22.0,18.0,1.0,9.0,18.0,17.0,15.0,6.0,18.0,4.0,5.0,8.0,21.0,21.0,8.0,11.0,52.0,20.0,15.0,8.0,9.0,9.0,14.0,23.0,40.0,2.0,6.0,6.0,6.0,2.0,53.0,26.0,15.0,6.0,4.0,14.0,27.0,84.0,5.0,25.0,3.0,4.0,52.0,2.0,20.0,5.0,29.0,20.0,24.0,94.0,7.0,30.0,7.0,26.0,54.0,8.0,2.0,9.0,7.0,9.0,15.0,17.0,9.0,35.0,4.0,6.0,6.0,24.0,28.0,6.0,5.0,5.0,8.0,35.0,11.0,30.0,8.0,59.0,28.0,24.0,5.0,4.0,58.0,4.0,35.0,3.0,32.0,8.0,49.0,4.0,15.0,84.0,16.0,29.0,30.0,7.0,6.0,4.0,10.0,28.0,17.0,8.0,8.0,18.0,20.0,3.0,4.0,26.0,2.0,2.0,37.0,103.0,6.0,12.0,28.0,23.0,2.0,38.0,24.0,20.0,2.0,2.0,30.0,5.0,7.0,9.0,13.0,3.0,21.0,16.0,39.0,24.0,13.0,25.0,22.0,22.0,13.0,47.0,7.0,15.0,53.0,7.0,16.0,8.0,38.0,27.0,20.0,13.0,18.0,1.0,9.0,11.0,42.0,33.0,13.0,40.0,30.0,14.0,29.0,3.0,10.0,3.0,15.0,8.0,33.0,26.0,16.0,43.0,28.0,26.0,9.0,3.0
117,14.0,7.0,3.0,78.0,124.0,13.0,5.0,4.0,9.0,16.0,2.0,2.0,21.0,35.0,37.0,5.0,45.0,3.0,14.0,6.0,6.0,2.0,3.0,21.0,27.0,22.0,58.0,13.0,22.0,22.0,33.0,37.0,8.0,54.0,6.0,12.0,20.0,21.0,22.0,16.0,5.0,36.0,25.0,47.0,31.0,18.0,15.0,23.0,19.0,8.0,13.0,41.0,20.0,12.0,8.0,15.0,2.0,25.0,40.0,4.0,5.0,23.0,4.0,8.0,14.0,11.0,20.0,14.0,40.0,4.0,8.0,3.0,59.0,5.0,4.0,58.0,17.0,5.0,9.0,8.0,19.0,1.0,11.0,4.0,6.0,25.0,22.0,30.0,56.0,14.0,2.0,1.0,18.0,20.0,8.0,12.0,4.0,17.0,10.0,5.0,78.0,4.0,1.0,1.0,4.0,1.0,16.0,14.0,11.0,7.0,23.0,5.0,66.0,6.0,4.0,1.0,11.0,9.0,11.0,25.0,15.0,7.0,38.0,60.0,17.0,1.0,23.0,2.0,19.0,2.0,33.0,24.0,36.0,23.0,17.0,6.0,56.0,5.0,3.0,29.0,3.0,34.0,2.0,10.0,31.0,17.0,22.0,11.0,22.0,32.0,24.0,34.0,6.0,20.0,8.0,3.0,65.0,18.0,13.0,2.0,4.0,2.0,8.0,68.0,4.0,14.0,13.0,23.0,31.0,10.0,4.0,4.0,11.0,32.0,6.0,27.0,22.0,33.0,6.0,1.0,10.0,26.0,14.0,23.0,41.0,5.0,29.0,13.0,19.0,30.0,10.0,2.0,22.0,12.0,5.0,17.0,15.0,11.0,24.0,2.0
118,9.0,5.0,34.0,14.0,13.0,4.0,8.0,13.0,9.0,6.0,17.0,1.0,11.0,7.0,43.0,3.0,12.0,5.0,72.0,42.0,14.0,6.0,10.0,19.0,65.0,12.0,11.0,18.0,37.0,17.0,1.0,3.0,16.0,10.0,10.0,8.0,12.0,2.0,15.0,1.0,23.0,25.0,37.0,17.0,37.0,6.0,1.0,26.0,6.0,4.0,7.0,8.0,35.0,3.0,10.0,10.0,15.0,7.0,10.0,13.0,6.0,14.0,24.0,28.0,4.0,33.0,38.0,7.0,8.0,1.0,1.0,6.0,14.0,9.0,63.0,5.0,5.0,9.0,4.0,9.0,5.0,34.0,9.0,124.0,14.0,7.0,18.0,13.0,18.0,17.0,7.0,7.0,51.0,5.0,3.0,5.0,9.0,1.0,15.0,24.0,8.0,13.0,18.0,56.0,5.0,4.0,5.0,18.0,25.0,3.0,7.0,13.0,32.0,20.0,10.0,3.0,16.0,9.0,6.0,5.0,12.0,2.0,4.0,26.0,2.0,17.0,13.0,79.0,13.0,42.0,18.0,3.0,9.0,17.0,51.0,14.0,10.0,11.0,29.0,9.0,3.0,34.0,28.0,7.0,23.0,10.0,8.0,29.0,32.0,26.0,25.0,1.0,1.0,47.0,32.0,3.0,39.0,24.0,3.0,27.0,54.0,30.0,21.0,13.0,2.0,16.0,6.0,18.0,10.0,2.0,7.0,24.0,3.0,16.0,4.0,10.0,16.0,3.0,20.0,16.0,25.0,8.0,21.0,24.0,7.0,28.0,2.0,25.0,21.0,4.0,1.0,17.0,10.0,13.0,16.0,8.0,6.0,10.0,24.0,55.0
119,11.0,9.0,60.0,4.0,18.0,43.0,23.0,15.0,9.0,2.0,30.0,3.0,7.0,32.0,12.0,35.0,5.0,6.0,6.0,16.0,8.0,21.0,18.0,11.0,30.0,20.0,5.0,5.0,13.0,20.0,5.0,12.0,24.0,23.0,11.0,3.0,1.0,5.0,7.0,13.0,5.0,48.0,3.0,3.0,3.0,20.0,10.0,18.0,10.0,3.0,25.0,5.0,5.0,50.0,7.0,6.0,4.0,8.0,13.0,34.0,8.0,15.0,8.0,27.0,18.0,3.0,59.0,23.0,10.0,2.0,2.0,11.0,25.0,3.0,9.0,13.0,21.0,18.0,4.0,7.0,12.0,2.0,11.0,7.0,15.0,21.0,4.0,3.0,26.0,9.0,29.0,3.0,9.0,32.0,10.0,12.0,24.0,2.0,33.0,31.0,64.0,14.0,20.0,15.0,8.0,8.0,3.0,1.0,6.0,67.0,38.0,11.0,6.0,8.0,40.0,17.0,5.0,2.0,7.0,29.0,30.0,14.0,10.0,72.0,8.0,15.0,6.0,6.0,20.0,11.0,32.0,9.0,27.0,43.0,12.0,13.0,4.0,12.0,10.0,3.0,6.0,3.0,18.0,39.0,5.0,1.0,16.0,35.0,56.0,26.0,35.0,17.0,5.0,23.0,7.0,6.0,5.0,3.0,18.0,9.0,2.0,4.0,7.0,10.0,3.0,9.0,32.0,54.0,8.0,13.0,10.0,25.0,14.0,12.0,18.0,28.0,11.0,40.0,32.0,14.0,13.0,34.0,59.0,19.0,4.0,8.0,12.0,5.0,31.0,16.0,9.0,19.0,18.0,16.0,21.0,8.0,4.0,29.0,7.0,17.0
120,3.0,39.0,7.0,11.0,13.0,7.0,6.0,10.0,7.0,19.0,7.0,16.0,6.0,4.0,13.0,2.0,51.0,12.0,3.0,27.0,13.0,26.0,8.0,2.0,3.0,8.0,13.0,11.0,24.0,7.0,40.0,12.0,45.0,3.0,24.0,4.0,32.0,10.0,39.0,37.0,41.0,8.0,5.0,2.0,30.0,2.0,8.0,13.0,7.0,31.0,1.0,17.0,48.0,41.0,12.0,5.0,10.0,29.0,16.0,16.0,24.0,3.0,10.0,5.0,29.0,1.0,2.0,4.0,8.0,17.0,3.0,65.0,13.0,40.0,5.0,4.0,20.0,5.0,5.0,9.0,18.0,22.0,12.0,1.0,1.0,38.0,8.0,8.0,36.0,20.0,3.0,9.0,25.0,5.0,7.0,50.0,13.0,25.0,14.0,6.0,31.0,20.0,1.0,11.0,58.0,46.0,15.0,6.0,29.0,9.0,8.0,3.0,13.0,17.0,6.0,71.0,17.0,28.0,32.0,4.0,12.0,24.0,38.0,19.0,10.0,45.0,10.0,35.0,3.0,19.0,18.0,4.0,6.0,76.0,36.0,19.0,11.0,27.0,37.0,24.0,25.0,5.0,20.0,4.0,2.0,50.0,26.0,7.0,33.0,7.0,7.0,33.0,38.0,36.0,14.0,17.0,62.0,6.0,66.0,83.0,6.0,35.0,5.0,10.0,12.0,9.0,5.0,14.0,7.0,15.0,2.0,20.0,2.0,2.0,66.0,34.0,11.0,5.0,5.0,15.0,12.0,5.0,69.0,6.0,52.0,13.0,28.0,15.0,14.0,35.0,20.0,12.0,11.0,4.0,8.0,5.0,21.0,11.0,25.0,9.0
121,20.0,1.0,2.0,14.0,19.0,79.0,11.0,15.0,12.0,17.0,9.0,6.0,5.0,2.0,6.0,3.0,7.0,10.0,17.0,26.0,23.0,33.0,4.0,9.0,81.0,8.0,26.0,3.0,8.0,56.0,4.0,9.0,65.0,55.0,3.0,21.0,28.0,3.0,34.0,19.0,3.0,17.0,39.0,10.0,21.0,2.0,18.0,20.0,18.0,13.0,5.0,29.0,1.0,16.0,63.0,6.0,6.0,6.0,12.0,2.0,6.0,13.0,39.0,4.0,2.0,4.0,47.0,16.0,11.0,17.0,26.0,1.0,8.0,26.0,13.0,39.0,7.0,26.0,5.0,16.0,54.0,8.0,6.0,5.0,38.0,14.0,51.0,12.0,6.0,39.0,48.0,6.0,11.0,1.0,8.0,44.0,7.0,31.0,8.0,19.0,5.0,8.0,22.0,12.0,4.0,14.0,20.0,6.0,23.0,7.0,14.0,25.0,8.0,44.0,6.0,14.0,35.0,19.0,2.0,5.0,38.0,39.0,9.0,7.0,20.0,23.0,21.0,25.0,22.0,7.0,25.0,6.0,17.0,11.0,15.0,11.0,6.0,15.0,10.0,10.0,28.0,5.0,4.0,33.0,1.0,28.0,33.0,4.0,2.0,8.0,25.0,22.0,13.0,5.0,21.0,11.0,1.0,42.0,5.0,2.0,28.0,17.0,10.0,7.0,4.0,17.0,19.0,55.0,17.0,2.0,9.0,4.0,28.0,21.0,40.0,7.0,7.0,3.0,4.0,8.0,31.0,9.0,5.0,11.0,21.0,6.0,23.0,57.0,12.0,12.0,16.0,11.0,2.0,14.0,17.0,50.0,20.0,6.0,3.0,19.0
